method,workflow,dataset,budget_iter,budget,total_candidates,total_emissions,time,auc,recall,memory
pesm,top3,CDDB,10,30000.0,18449.0,18449.0,17.7333345413208,0.6254095754289279,0.75,102.5
pesm,top3,CDDB,5,15000.0,15000.0,15000.0,25.59441924095153,0.6038455214096197,0.7133333333333334,98.46489999999994
pesm,top3,CORA,4,251564.0,502.0,502.0,33.85810208320618,0.0025931766890191,0.0047542573659188,28.035100000000057
pesm,top3,CORA,3,188673.0,495.0,495.0,35.435927867889404,0.0025789627830229,0.0047542573659188,27.992200000000025
pesm,top3,CORA,7,440237.0,501.0,501.0,41.373517751693726,0.0025991025641594,0.0047860584185336,28.1875
pesm,top3,CORA,9,566019.0,502.0,502.0,35.65771985054016,0.0025990564065006,0.0047860584185336,27.97660000000008
pesm,top3,CORA,2,125782.0,500.0,500.0,38.1412148475647,0.002587818590927,0.0047542573659188,26.761699999999905
pesm,top3,CORA,6,377346.0,504.0,504.0,40.059911012649536,0.0026043172920112,0.0047860584185336,26.730500000000006
pesm,top3,CORA,5,314455.0,497.0,497.0,43.88202142715454,0.0025825264454807,0.0047542573659188,26.913999999999987
pesm,top3,CORA,8,503128.0,497.0,497.0,37.04182314872742,0.0025844741003095,0.0047542573659188,28.24210000000005
pesm,top3,CORA,10,628910.0,502.0,502.0,43.3285722732544,0.0025990564065006,0.0047860584185336,28.08979999999997
pesm,top3,CORA,1,62891.0,501.0,501.0,36.69869804382324,0.0025991025641594,0.0047860584185336,26.94139999999993
pesm,top4,ABTBUY,5,5425.0,2181.0,2181.0,5.0133349895477295,0.3594279969756709,0.6009216589861751,24.125
pesm,top4,ABTBUY,4,4340.0,2186.0,2186.0,4.026079893112183,0.3585936166581339,0.5990783410138248,24.23440000000005
pesm,top4,ABTBUY,2,2170.0,2170.0,2170.0,5.068976640701294,0.3580388319426354,0.6009216589861751,24.038999999999987
pesm,top4,ABTBUY,8,8680.0,2201.0,2201.0,3.822673797607422,0.3599994977335242,0.6036866359447005,23.94920000000002
pesm,top4,ABTBUY,1,1085.0,1085.0,1085.0,4.952985525131226,0.1931639381826509,0.4175115207373271,24.30860000000007
pesm,top4,ABTBUY,6,6510.0,2191.0,2191.0,5.341003656387329,0.3606503750546601,0.6036866359447005,24.543000000000006
pesm,top4,ABTBUY,3,3255.0,2203.0,2203.0,5.118114233016968,0.3620840198382513,0.6055299539170507,24.19920000000002
pesm,top4,ABTBUY,7,7595.0,2201.0,2201.0,5.105025053024292,0.3598584445644286,0.6,24.10540000000003
pesm,top4,ABTBUY,10,10850.0,2207.0,2207.0,4.820473909378052,0.3600134408602108,0.6018433179723502,24.36710000000005
pesm,top4,ABTBUY,9,9765.0,2202.0,2202.0,2.733895063400269,0.3592290362325316,0.6018433179723502,24.207
pesm,top4,CDDB,10,30000.0,18489.0,18489.0,19.473523378372192,0.562528754281686,0.75,105.34770000000005
pesm,top4,CDDB,8,24000.0,18458.0,18458.0,26.805360555648804,0.5647169402459289,0.75,100.19139999999992
pesm,top4,CDDB,5,15000.0,15000.0,15000.0,19.361369609832764,0.5507623936182168,0.6,104.0625
pesm,top4,CDDB,7,21000.0,18474.0,18474.0,24.90593457221985,0.5626513306270438,0.75,100.2305
pesm,top4,CDDB,1,3000.0,3000.0,3000.0,22.3751802444458,0.4529867821837215,0.4933333333333333,99.5625
pesm,top4,CDDB,2,6000.0,6000.0,6000.0,25.270820140838623,0.4821546408931896,0.5833333333333334,101.35940000000004
pesm,top4,CDDB,3,9000.0,9000.0,9000.0,24.55591583251953,0.5207436210792183,0.59,89.418
pesm,top4,CDDB,4,12000.0,12000.0,12000.0,23.94415545463562,0.5391581257117416,0.5966666666666667,100.668
pesm,top4,CDDB,9,27000.0,18475.0,18475.0,24.953962564468384,0.5631754708812083,0.75,88.35940000000005
pesm,top4,CDDB,6,18000.0,18000.0,18000.0,26.41956663131714,0.5578988204359836,0.7033333333333334,103.70310000000006
pesm,top4,CORA,8,503128.0,501.0,501.0,41.93606972694397,0.002541106819799,0.0047860584185336,27.18359999999996
pesm,top4,CORA,2,125782.0,498.0,498.0,33.98811674118042,0.0025448808287418,0.0047860584185336,28.19139999999993
pesm,top4,CORA,10,628910.0,500.0,500.0,36.14953517913818,0.0025381810197797,0.0047542573659188,28.160099999999943
pesm,top4,CORA,6,377346.0,501.0,501.0,30.326176643371586,0.002541106819799,0.0047860584185336,27.023399999999924
pesm,top4,CORA,4,251564.0,499.0,499.0,38.292428731918335,0.0025247809702501,0.0047542573659188,28.031200000000013
pesm,top4,CORA,1,62891.0,499.0,499.0,36.19216275215149,0.0025406178944523,0.0047860584185336,28.03909999999996
pesm,top4,CORA,9,566019.0,499.0,499.0,33.35881590843201,0.0025247809702501,0.0047542573659188,27.03909999999996
pesm,top4,CORA,5,314455.0,504.0,504.0,45.51115417480469,0.0025550728897443,0.0047860584185336,26.8945
pesm,top4,CORA,7,440237.0,504.0,504.0,32.68947076797485,0.0025550728897443,0.0047860584185336,28.152400000000057
pesm,top4,CORA,3,188673.0,502.0,502.0,36.93356609344482,0.0025386154397018,0.0047542573659188,26.92190000000005
sn,top1,ABTBUY,10,10850.0,10850.0,10850.0,0.7912356853485107,0.4993981739243143,0.6055299539170507,28.9375
sn,top1,ABTBUY,3,3255.0,3255.0,3255.0,0.7279441356658936,0.2805322184354443,0.5834101382488479,27.191400000000044
sn,top1,ABTBUY,6,6510.0,6510.0,6510.0,0.7398757934570312,0.4326382789281813,0.5926267281105991,26.41790000000003
sn,top1,ABTBUY,5,5425.0,5425.0,5425.0,0.6897189617156982,0.4014825358701144,0.5889400921658986,26.242200000000025
sn,top1,ABTBUY,7,7595.0,7595.0,7595.0,0.6911730766296387,0.4574682770218775,0.6018433179723502,26.5625
sn,top1,ABTBUY,9,9765.0,9765.0,9765.0,0.6923027038574219,0.4890347495449239,0.6009216589861751,28.109399999999937
sn,top1,ABTBUY,2,2170.0,2170.0,2170.0,0.7465188503265381,0.1954401017178682,0.3548387096774194,27.97270000000003
sn,top1,ABTBUY,8,8680.0,8680.0,8680.0,0.6692872047424316,0.4697529484647107,0.5990783410138248,26.68359999999996
sn,top1,ABTBUY,1,1085.0,1085.0,1085.0,0.6589484214782715,0.1175225534876223,0.1907834101382488,26.160099999999943
sn,top1,ABTBUY,4,4340.0,4340.0,4340.0,0.727391242980957,0.3575941324653863,0.5834101382488479,26.29690000000005
sn,top1,CDDB,2,6000.0,6000.0,6000.0,4.700881481170654,0.4605832361272601,0.4966666666666666,88.45710000000008
sn,top1,CDDB,7,21000.0,21000.0,21000.0,33.06427550315857,0.4850576956650821,0.5066666666666667,94.27340000000004
sn,top1,CDDB,5,15000.0,15000.0,15000.0,4.815748691558838,0.4906950647736496,0.5066666666666667,89.71089999999992
sn,top1,CDDB,8,24000.0,24000.0,24000.0,33.42622804641724,0.4818899212532395,0.5,100.46479999999995
sn,top1,CDDB,6,18000.0,18000.0,18000.0,5.07965874671936,0.4822393200376331,0.5033333333333333,92.31640000000004
sn,top1,CDDB,9,27000.0,27000.0,27000.0,27.11999535560608,0.4971204770195391,0.52,104.18360000000008
sn,top1,CDDB,1,3000.0,3000.0,3000.0,5.057771682739258,0.4220459846717809,0.49,90.4688000000001
sn,top1,CDDB,4,12000.0,12000.0,12000.0,4.814715385437012,0.4873127239397977,0.5066666666666667,92.92579999999998
sn,top1,CDDB,10,30000.0,30000.0,30000.0,28.16883850097656,0.4995756808106899,0.7,101.10940000000004
sn,top1,CDDB,3,9000.0,9000.0,9000.0,4.73638391494751,0.4636625560123056,0.4866666666666667,94.07420000000002
sn,top1,CORA,8,5031280.0,8332.0,8332.0,7.255078077316284,0.0060767315970339,0.007711755259099,28.77729999999997
sn,top1,CORA,9,5660190.0,8318.0,8318.0,7.0293285846710205,0.0060223907583718,0.0076163521012545,28.72270000000003
sn,top1,CORA,7,4402370.0,8403.0,8403.0,7.10154128074646,0.0060715243967769,0.0076004515749471,28.59769999999992
sn,top1,CORA,1,628910.0,8342.0,8342.0,7.130098342895508,0.0060599339531055,0.007711755259099,28.781200000000013
sn,top1,CORA,6,3773460.0,8507.0,8507.0,7.08241868019104,0.0060893614661864,0.0078071584169436,28.375
sn,top1,CORA,3,1886730.0,8444.0,8444.0,7.121250152587891,0.0060837051717069,0.0077435563117139,28.484399999999937
sn,top1,CORA,5,3144550.0,8439.0,8439.0,6.980203151702881,0.0060285206459288,0.007711755259099,28.64059999999995
sn,top1,CORA,2,1257820.0,8454.0,8454.0,7.049991607666016,0.0061085816381683,0.0078071584169436,28.51559999999995
sn,top1,CORA,10,6289100.0,8454.0,8454.0,6.936222076416016,0.0060756277738884,0.0078389594695584,28.6445
sn,top1,CORA,4,2515640.0,8393.0,8393.0,7.161332130432129,0.0060027100907045,0.0076163521012545,28.793000000000006
sn,top1,synthetic100K,7,598479.0,598479.0,598479.0,2315.855463027954,0.4584242809909812,0.5369662093406786,501.8242000000001
sn,top1,synthetic100K,6,512982.0,512982.0,512982.0,2322.5945603847504,0.4455417525153727,0.536521749301145,420.1836
sn,top1,synthetic100K,2,170994.0,170994.0,170994.0,2508.524782896042,0.2942077387890432,0.4513374738294911,285.78509999999994
sn,top1,synthetic100K,10,854970.0,854970.0,854970.0,2472.5049653053284,0.4824546594795213,0.538451641578067,532.8399000000001
sn,top1,synthetic100K,4,341988.0,341988.0,341988.0,2519.666492462158,0.4005680115515215,0.5322408973414272,402.9336
sn,top1,synthetic100K,5,427485.0,427485.0,427485.0,2519.933832883835,0.4279062394733161,0.5362761266477186,430.6797
sn,top1,synthetic100K,1,85497.0,85497.0,85497.0,2562.43546462059,0.1887801267222691,0.3084903563867738,264.7695
sn,top1,synthetic100K,8,683976.0,683976.0,683976.0,2461.337792158127,0.4685649171330145,0.5377732552019369,505.4531
sn,top1,synthetic100K,9,769473.0,769473.0,769473.0,2384.304347038269,0.4770734585629703,0.5386855679146637,529.2461000000001
sn,top1,synthetic100K,3,256491.0,256491.0,256491.0,2434.849380493164,0.3593055297226522,0.5171409523141163,315.1172
sn,top1,synthetic10K,6,52230.0,52230.0,52230.0,14.414020776748655,0.4524499838460047,0.5626651349798966,80.08210000000008
sn,top1,synthetic10K,5,43525.0,43525.0,43525.0,15.2107253074646,0.4304827238807401,0.5547386559448593,76.00779999999997
sn,top1,synthetic10K,10,87050.0,87050.0,87050.0,19.579632997512817,0.4961744497119074,0.5632395175186674,94.6562
sn,top1,synthetic10K,7,60935.0,60935.0,60935.0,22.255859375,0.4675400078891387,0.5610568638713384,83.95310000000006
sn,top1,synthetic10K,1,8705.0,8705.0,8705.0,17.239665746688843,0.2141628113894255,0.3033888569787478,66.89840000000004
sn,top1,synthetic10K,8,69640.0,69640.0,69640.0,18.418431997299194,0.4772804673865532,0.5604824813325675,87.96090000000004
sn,top1,synthetic10K,2,17410.0,17410.0,17410.0,20.05439138412476,0.2988039574762233,0.4574382538770821,72.1055
sn,top1,synthetic10K,3,26115.0,26115.0,26115.0,21.208707094192505,0.3582727008885005,0.5029293509477312,74.332
sn,top1,synthetic10K,9,78345.0,78345.0,78345.0,19.649147510528564,0.4887011375471093,0.5631246410109133,90.37889999999992
sn,top1,synthetic10K,4,34820.0,34820.0,34820.0,21.15777349472046,0.3986667680797399,0.5458931648477886,75.16409999999996
sn,top1,synthetic50K,2,86142.0,86142.0,86142.0,1007.3144807815552,0.2959913266878076,0.4512781221703698,197.0078
sn,top1,synthetic50K,5,215355.0,215355.0,215355.0,946.5384709835052,0.4300733523918083,0.54215133152237,250.0546999999999
sn,top1,synthetic50K,10,430710.0,430710.0,430710.0,765.6497094631195,0.4870338317378019,0.5453089085463537,320.5
sn,top1,synthetic50K,3,129213.0,129213.0,129213.0,1117.2818355560305,0.3602907780361137,0.52262543242553,210.66790000000003
sn,top1,synthetic50K,8,344568.0,344568.0,344568.0,1012.237774848938,0.4723085075023331,0.5434979452531866,303.26559999999995
sn,top1,synthetic50K,4,172284.0,172284.0,172284.0,803.7356269359589,0.4022499406671739,0.5353021754776996,230.582
sn,top1,synthetic50K,9,387639.0,387639.0,387639.0,1012.4376132488252,0.4806587380116709,0.5447749065496506,315.57809999999995
sn,top1,synthetic50K,7,301497.0,301497.0,301497.0,1048.5666906833649,0.4623826155350481,0.5434979452531866,288.1016000000001
sn,top1,synthetic50K,1,43071.0,43071.0,43071.0,1198.2973403930664,0.1921196474700227,0.3053562722017134,182.80470000000005
sn,top1,synthetic50K,6,258426.0,258426.0,258426.0,936.1804630756378,0.4483719359539249,0.5424067237816629,268.2617
sn,top2,ABTBUY,10,10850.0,10850.0,10850.0,8.116964101791382,0.1139149612238134,0.1695852534562212,31.81639999999993
sn,top2,ABTBUY,8,8680.0,8680.0,8680.0,6.09316873550415,0.0988455639919183,0.1465437788018433,32.55860000000007
sn,top2,ABTBUY,5,5425.0,5425.0,5425.0,6.67054557800293,0.0828263302990712,0.1235023041474654,31.38279999999997
sn,top2,ABTBUY,9,9765.0,9765.0,9765.0,7.645127773284912,0.1066425320235451,0.1576036866359447,31.468799999999987
sn,top2,ABTBUY,3,3255.0,3255.0,3255.0,4.541967868804932,0.066656098914162,0.088479262672811,30.218700000000013
sn,top2,ABTBUY,7,7595.0,7595.0,7595.0,7.768892288208008,0.0967920297609956,0.1400921658986175,32.58979999999997
sn,top2,ABTBUY,4,4340.0,4340.0,4340.0,6.028169393539429,0.0735543743769885,0.1087557603686635,30.476499999999987
sn,top2,ABTBUY,2,2170.0,2170.0,2170.0,6.260093450546265,0.0529786226908104,0.0774193548387096,30.140600000000063
sn,top2,ABTBUY,6,6510.0,6510.0,6510.0,7.458113193511963,0.0924848200882295,0.1299539170506912,31.41409999999996
sn,top2,ABTBUY,1,1085.0,1085.0,1085.0,6.19886040687561,0.0405148051022221,0.0672811059907834,31.24609999999996
sn,top2,CDDB,9,27000.0,27000.0,27000.0,28.47028636932373,0.6135333259262482,0.7166666666666667,158.94920000000002
sn,top2,CDDB,4,12000.0,12000.0,12000.0,38.666502475738525,0.5136571952336562,0.66,154.20309999999995
sn,top2,CDDB,6,18000.0,18000.0,18000.0,26.431729078292847,0.5655241375477978,0.7033333333333334,152.7812
sn,top2,CDDB,3,9000.0,9000.0,9000.0,36.600646018981934,0.4625286079324787,0.65,156.23429999999996
sn,top2,CDDB,7,21000.0,21000.0,21000.0,35.52590584754944,0.5852035617350259,0.7033333333333334,156.46089999999992
sn,top2,CDDB,8,24000.0,24000.0,24000.0,35.776124715805054,0.5988582420175107,0.7033333333333334,157.60940000000005
sn,top2,CDDB,5,15000.0,15000.0,15000.0,23.15905809402465,0.5442419394263872,0.6666666666666666,153.77739999999994
sn,top2,CDDB,1,3000.0,3000.0,3000.0,37.027607440948486,0.4313473286682426,0.46,151.58990000000006
sn,top2,CDDB,2,6000.0,6000.0,6000.0,29.472703456878666,0.4482858412486545,0.4633333333333333,153.37109999999996
sn,top2,CDDB,10,30000.0,30000.0,30000.0,36.284316062927246,0.6204007644187756,0.7133333333333334,158.47659999999996
sn,top2,CORA,10,628910.0,8563.0,8563.0,41.30462336540222,0.0067712810887695,0.0076799542064842,28.73830000000009
sn,top2,CORA,3,188673.0,8374.0,8374.0,39.79993152618408,0.0067371640628178,0.0076799542064842,28.855500000000006
sn,top2,CORA,5,314455.0,8388.0,8388.0,42.11391997337341,0.0067820966533314,0.0077435563117139,29.0118
sn,top2,CORA,1,62891.0,8390.0,8390.0,42.71585297584534,0.0067331101737774,0.0076799542064842,28.73820000000001
sn,top2,CORA,6,377346.0,8507.0,8507.0,31.051947116851807,0.0067771283779574,0.007711755259099,29.0
sn,top2,CORA,9,566019.0,8469.0,8469.0,38.334295988082886,0.0067591654284923,0.0076640536801768,28.94529999999997
sn,top2,CORA,2,125782.0,8537.0,8537.0,41.88437294960022,0.0067859267223951,0.0076640536801768,29.9063000000001
sn,top2,CORA,4,251564.0,8429.0,8429.0,37.57143449783325,0.0067427700184267,0.0076322526275619,29.043000000000006
sn,top2,CORA,7,440237.0,8473.0,8473.0,41.03767275810242,0.0067973624130407,0.0077594568380213,29.066400000000044
sn,top2,CORA,8,503128.0,8384.0,8384.0,42.583022594451904,0.0067419084881198,0.0076799542064842,28.9375
sn,top3,ABTBUY,5,5425.0,5425.0,5425.0,7.102035999298096,0.0747488198994083,0.1105990783410138,31.57809999999995
sn,top3,ABTBUY,10,10850.0,10850.0,10850.0,7.628937244415283,0.1111688404347615,0.1815668202764977,30.69529999999997
sn,top3,ABTBUY,8,8680.0,8680.0,8680.0,7.009955167770386,0.0943021387351024,0.1493087557603686,31.45320000000004
sn,top3,ABTBUY,6,6510.0,6510.0,6510.0,7.198288202285767,0.0823234979159684,0.1225806451612903,31.19920000000002
sn,top3,ABTBUY,3,3255.0,3255.0,3255.0,5.655017614364624,0.0631401510433765,0.088479262672811,30.878900000000044
sn,top3,ABTBUY,2,2170.0,2170.0,2170.0,5.069310426712036,0.0518438486373593,0.0709677419354838,30.55079999999998
sn,top3,ABTBUY,4,4340.0,4340.0,4340.0,5.605892181396484,0.0690114724356872,0.0986175115207373,30.80860000000007
sn,top3,ABTBUY,1,1085.0,1085.0,1085.0,6.534229278564453,0.0385747383965174,0.0635944700460829,31.36719999999991
sn,top3,ABTBUY,7,7595.0,7595.0,7595.0,6.939046144485474,0.0885068056677888,0.1373271889400921,31.39059999999995
sn,top3,ABTBUY,9,9765.0,9765.0,9765.0,4.875683784484863,0.1081867779779558,0.1705069124423963,30.52730000000008
sn,top3,CDDB,9,27000.0,27000.0,27000.0,34.25108242034912,0.5936807278741861,0.66,159.94529999999995
sn,top3,CDDB,6,18000.0,18000.0,18000.0,39.0351881980896,0.5621117345332493,0.6633333333333333,158.5
sn,top3,CDDB,4,12000.0,12000.0,12000.0,37.38506722450256,0.5103599700024409,0.6566666666666666,157.10539999999992
sn,top3,CDDB,5,15000.0,15000.0,15000.0,26.1971082687378,0.5414954558583912,0.6633333333333333,158.63279999999995
sn,top3,CDDB,2,6000.0,6000.0,6000.0,37.44206190109253,0.4486530022773721,0.4633333333333333,155.87890000000004
sn,top3,CDDB,3,9000.0,9000.0,9000.0,26.09409761428833,0.4615516794430523,0.6366666666666667,153.19529999999995
sn,top3,CDDB,10,30000.0,30000.0,30000.0,31.837290048599243,0.5969734342185197,0.6566666666666666,156.18359999999996
sn,top3,CDDB,1,3000.0,3000.0,3000.0,38.15751695632935,0.4315128290570017,0.46,144.91790000000003
sn,top3,CDDB,8,24000.0,24000.0,24000.0,39.25892472267151,0.5842302404066108,0.66,158.6366999999999
sn,top3,CDDB,7,21000.0,21000.0,21000.0,34.03667426109314,0.5725041664680008,0.6566666666666666,162.50390000000004
sn,top3,CORA,7,440237.0,8395.0,8395.0,40.88340401649475,0.0045348619190794,0.0076322526275619,28.76570000000004
sn,top3,CORA,2,125782.0,8367.0,8367.0,42.18017745018005,0.004654770767463,0.0077435563117139,29.0
sn,top3,CORA,9,566019.0,8538.0,8538.0,39.59156918525696,0.0045573116855224,0.0076322526275619,28.9375
sn,top3,CORA,4,251564.0,8384.0,8384.0,30.70507860183716,0.0045779957177045,0.0077435563117139,28.832
sn,top3,CORA,8,503128.0,8282.0,8282.0,42.4525797367096,0.0045041413000433,0.0075845510486397,28.67580000000009
sn,top3,CORA,5,314455.0,8422.0,8422.0,40.01825857162476,0.0045965565387556,0.0077435563117139,28.890600000000063
sn,top3,CORA,6,377346.0,8380.0,8380.0,33.26465129852295,0.0045410867256725,0.0076004515749471,28.99219999999991
sn,top3,CORA,3,188673.0,8348.0,8348.0,43.19299292564392,0.0045797477089447,0.0077276557854064,28.57420000000002
sn,top3,CORA,1,62891.0,8356.0,8356.0,30.182953357696533,0.0045788435664227,0.0076799542064842,28.95309999999995
sn,top3,CORA,10,628910.0,8425.0,8425.0,43.7130241394043,0.0045523304946244,0.0076481531538693,29.078100000000063
sn,top4,ABTBUY,7,7595.0,3600.0,3600.0,4.798480987548828,0.3353863558125809,0.5751152073732719,24.023500000000013
sn,top4,ABTBUY,3,3255.0,3255.0,3255.0,3.1230244636535645,0.3109599859599856,0.5493087557603686,24.23829999999998
sn,top4,ABTBUY,2,2170.0,2170.0,2170.0,5.188655376434326,0.2259902739717295,0.4175115207373271,24.109399999999937
sn,top4,ABTBUY,4,4340.0,3601.0,3601.0,5.0179970264434814,0.3320572032434628,0.576036866359447,24.304700000000025
sn,top4,ABTBUY,5,5425.0,3622.0,3622.0,3.6817665100097656,0.3403231530251549,0.584331797235023,24.57820000000004
sn,top4,ABTBUY,10,10850.0,3615.0,3615.0,4.7769856452941895,0.3342652726234645,0.5778801843317972,24.515699999999924
sn,top4,ABTBUY,6,6510.0,3611.0,3611.0,3.4945218563079834,0.3380396119438031,0.5824884792626728,24.214900000000057
sn,top4,ABTBUY,1,1085.0,1085.0,1085.0,4.564218997955322,0.1235982042077212,0.2304147465437788,23.97659999999996
sn,top4,ABTBUY,8,8680.0,3603.0,3603.0,4.548959255218506,0.3383723665972782,0.584331797235023,24.17579999999998
sn,top4,ABTBUY,9,9765.0,3621.0,3621.0,4.481812000274658,0.3383987256575928,0.5806451612903226,24.35930000000008
sn,top4,CDDB,1,3000.0,3000.0,3000.0,21.98950743675232,0.5350871931578722,0.6333333333333333,105.88290000000006
sn,top4,CDDB,3,9000.0,9000.0,9000.0,20.44836473464965,0.6022216050068656,0.66,109.66789999999992
sn,top4,CDDB,10,30000.0,28610.0,28610.0,21.85383677482605,0.6467837544996744,0.6733333333333333,108.1366999999999
sn,top4,CDDB,9,27000.0,27000.0,27000.0,24.36244416236877,0.644395269311144,0.6766666666666666,102.65240000000006
sn,top4,CDDB,6,18000.0,18000.0,18000.0,25.0820746421814,0.6431574171805369,0.6766666666666666,104.62110000000008
sn,top4,CDDB,8,24000.0,24000.0,24000.0,24.89487242698669,0.6531682013249036,0.6833333333333333,106.16009999999994
sn,top4,CDDB,5,15000.0,15000.0,15000.0,21.316738605499268,0.6431702330955441,0.6866666666666666,105.48429999999996
sn,top4,CDDB,2,6000.0,6000.0,6000.0,24.33392834663391,0.5791695828472745,0.64,103.79689999999994
sn,top4,CDDB,4,12000.0,12000.0,12000.0,24.633316040039062,0.6160911590701731,0.6566666666666666,106.1757
sn,top4,CDDB,7,21000.0,21000.0,21000.0,25.42969346046448,0.6507818675298918,0.6866666666666666,109.11719999999993
